=== VTF Upscaler 7.0.0 Log — 2026-02-18 00:08:00 ===

[00:08:00] ⚡ Using cached scan for 11164 files (instant)...
[00:08:00] ⊖ Skipped 1934 files: 845x normal map, 246x already 4096x4096, 70x bump map, 52x specular, 40x 4096x2048, 32x special texture, 30x detail texture, 25x mask texture, 8x 2048x4096, 5x gloss map, 3x environment map, 2x 1024x4096
[00:08:00] 🔍 Scan done: 9230 to upscale (3215.8 MB), 1934 skipped | batch size: 200
[00:08:00] 📦 Batch 1/47 (200 files)...
[00:51:51] ✓ boots.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ gauntlet.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ hair.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ head.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ pants.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ pants1.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ pants2.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ clonehead.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:51:52] ✓ belt.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:14] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:14] ✓ belt.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:14] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:16] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:16] ✓ visor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:16] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:18] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:19] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:22] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:38] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:40] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:42] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:42] ✓ demopack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:43] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:45] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:45] ✓ visor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:52:49] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ✓ demopack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ✓ engipack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ✓ medic.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ⚠ snipershoulder.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ SUSPECT
[00:53:04] ✓ visor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:04] ⚠ demomask.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:04] ✓ demopack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:05] ✓ engipack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:05] ⚠ engmask.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:07] ✓ medic.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:07] ⚠ medicmask.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:07] ⚠ repcom_helmet_emission.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:07] ⚠ snipermask.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:07] ✓ snipershoulder.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:10] ✓ visor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:10] ⚠ visormask.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:21] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ✓ repcom_helmet_cs_cl.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ✓ demopack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ✓ engipack.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ✓ repcom_helmet_cs.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ⚠ repcom_helmet_emission.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:21] ⚠ snipershoulder.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ SUSPECT
[00:53:21] ✓ visor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ⚠ 327th shoulder.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:21] ✓ belt.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ✓ hood.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ⚠ hood_down.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:21] ⚠ lights.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ FLAT
[00:53:21] ⚠ robe_hips.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:21] ✓ aethervisor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:21] ⚠ visor.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:26] ✓ arf1.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ arf2.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ beehead.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ shakoon_body.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ 10thxohelmetstuff.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ aethervisor.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ⚠ repcom_helmet_emission.vtf: 512x512 → 4096x4096 [AI] (10.7MB) ⚠️ DARK
[00:53:26] ✓ sat.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ detail.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:26] ✓ wings.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:28] ✓ wep_benelli_d.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:28] ✓ wep_salvo12_d.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:28] ✓ vexmythoclaststock_e.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:31] ✓ rascalsway.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:32] ✓ nade.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:34] ✓ mag_body_wood_c.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:34] ✓ t_t21bdetails_c.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:34] ✓ belt.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:39] ✓ brokenspeeder.vtf: 512x512 → 4096x4096 [AI] (10.7MB)
[00:53:39] 📦 Batch 21/47 (200 files)...
[00:53:39] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[00:53:39] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[00:53:39] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[00:53:39] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[00:53:39] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[00:53:39] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[00:53:39] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[00:53:39] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[00:53:40] [GPU] R:\vtf_batch_21_1771375777\input/0001.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0001.png done
[00:53:40] [GPU] R:\vtf_batch_21_1771375777\input/0000.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0000.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0003.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0003.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0002.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0002.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0005.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0005.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0004.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0004.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0007.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0007.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0006.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0006.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0008.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0008.png done
[00:53:41] [GPU] R:\vtf_batch_21_1771375777\input/0009.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0009.png done
[00:53:42] [GPU] R:\vtf_batch_21_1771375777\input/0011.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0011.png done
[00:53:42] [GPU] R:\vtf_batch_21_1771375777\input/0010.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0010.png done
[00:53:42] [GPU] R:\vtf_batch_21_1771375777\input/0013.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0013.png done
[00:53:42] [GPU] R:\vtf_batch_21_1771375777\input/0012.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0012.png done
[00:53:42] [GPU] R:\vtf_batch_21_1771375777\input/0014.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0014.png done
[00:53:42] [GPU] R:\vtf_batch_21_1771375777\input/0015.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0015.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0016.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0016.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0017.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0017.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0018.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0018.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0019.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0019.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0020.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0020.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0021.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0021.png done
[00:53:43] [GPU] R:\vtf_batch_21_1771375777\input/0022.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0022.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0023.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0023.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0025.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0025.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0027.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0027.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0024.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0024.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0026.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0026.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0029.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0029.png done
[00:53:44] [GPU] R:\vtf_batch_21_1771375777\input/0028.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0028.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0030.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0030.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0031.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0031.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0032.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0032.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0033.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0033.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0034.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0034.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0035.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0035.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0036.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0036.png done
[00:53:45] [GPU] R:\vtf_batch_21_1771375777\input/0037.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0037.png done
[00:53:46] [GPU] R:\vtf_batch_21_1771375777\input/0038.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0038.png done
[00:53:46] [GPU] R:\vtf_batch_21_1771375777\input/0039.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0039.png done
[00:53:46] [GPU] R:\vtf_batch_21_1771375777\input/0040.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0040.png done
[00:53:46] [GPU] R:\vtf_batch_21_1771375777\input/0041.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0041.png done
[00:53:46] [GPU] R:\vtf_batch_21_1771375777\input/0042.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0042.png done
[00:53:46] [GPU] R:\vtf_batch_21_1771375777\input/0043.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0043.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0044.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0044.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0046.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0046.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0045.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0045.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0047.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0047.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0049.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0049.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0048.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0048.png done
[00:53:47] [GPU] R:\vtf_batch_21_1771375777\input/0050.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0050.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0051.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0051.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0052.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0052.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0053.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0053.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0054.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0054.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0055.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0055.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0056.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0056.png done
[00:53:48] [GPU] R:\vtf_batch_21_1771375777\input/0057.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0057.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0058.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0058.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0059.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0059.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0060.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0060.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0061.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0061.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0063.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0063.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0062.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0062.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0065.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0065.png done
[00:53:49] [GPU] R:\vtf_batch_21_1771375777\input/0064.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0064.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0066.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0066.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0068.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0068.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0067.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0067.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0070.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0070.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0071.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0071.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0072.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0072.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0073.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0073.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0074.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0074.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0075.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0075.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0076.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0076.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0069.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0069.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0078.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0078.png done
[00:53:50] [GPU] R:\vtf_batch_21_1771375777\input/0077.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0077.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0079.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0079.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0080.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0080.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0081.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0081.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0082.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0082.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0083.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0083.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0084.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0084.png done
[00:53:51] [GPU] R:\vtf_batch_21_1771375777\input/0085.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0085.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0086.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0086.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0087.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0087.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0088.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0088.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0090.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0090.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0089.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0089.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0092.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0092.png done
[00:53:52] [GPU] R:\vtf_batch_21_1771375777\input/0091.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0091.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0093.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0093.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0094.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0094.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0095.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0095.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0096.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0096.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0098.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0098.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0097.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0097.png done
[00:53:53] [GPU] R:\vtf_batch_21_1771375777\input/0099.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0099.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0100.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0100.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0101.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0101.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0102.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0102.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0103.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0103.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0104.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0104.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0105.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0105.png done
[00:53:54] [GPU] R:\vtf_batch_21_1771375777\input/0106.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0106.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0107.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0107.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0108.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0108.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0109.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0109.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0110.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0110.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0111.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0111.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0112.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0112.png done
[00:53:55] [GPU] R:\vtf_batch_21_1771375777\input/0113.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0113.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0114.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0114.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0115.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0115.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0116.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0116.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0117.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0117.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0118.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0118.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0119.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0119.png done
[00:53:56] [GPU] R:\vtf_batch_21_1771375777\input/0120.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0120.png done
[00:53:57] [GPU] R:\vtf_batch_21_1771375777\input/0122.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0122.png done
[00:53:57] [GPU] R:\vtf_batch_21_1771375777\input/0121.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0121.png done
[00:53:57] [GPU] R:\vtf_batch_21_1771375777\input/0124.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0124.png done
[00:53:57] [GPU] R:\vtf_batch_21_1771375777\input/0123.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0123.png done
[00:53:57] [GPU] R:\vtf_batch_21_1771375777\input/0125.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0125.png done
[00:53:57] [GPU] R:\vtf_batch_21_1771375777\input/0126.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0126.png done
[00:53:58] [GPU] R:\vtf_batch_21_1771375777\input/0127.bmp -> G:\_vtf_scratch\vtf_out_21_1771376019\output/0127.png done
