=== VTF Upscaler 7.0.0 Log — 2026-02-17 23:34:56 ===

[23:34:56] ⚡ Using cached scan for 736 files (instant)...
[23:34:56] ⊖ Skipped 408 files: 145x already 4096x4096, 34x 4096x2048, 9x mask texture, 3x 2048x4096, 2x 1024x4096
[23:34:56] 🔍 Scan done: 328 to upscale (119.7 MB), 408 skipped | batch size: 200
[23:34:56] 📦 Batch 1/2 (200 files)...
[23:37:43] ✓ bacta.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[23:37:43] ✓ bacta.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[23:37:43] ✓ bacta.vtf: 128x128 → 4096x4096 [AI] (10.7MB)
[23:37:43] ✓ arc_enlisted_gear.vtf: 512x1024 → 2048x4096 [AI] (5.3MB)
[23:37:43] ✓ tex_0010_0.vtf: 1024x512 → 4096x2048 [AI] (5.3MB)
[23:37:43] ✓ phase2armorsep.vtf: 512x1024 → 2048x4096 [AI] (5.3MB)
[23:37:43] ⚠ commanderwolffe.vtf: 512x1024 → 2048x4096 [AI] (5.3MB) ⚠️ SUSPECT
[23:37:44] ✓ fabric.vtf: 512x1024 → 2048x4096 [AI] (5.3MB)
[23:37:44] ⚠ commanderwolffedc15.vtf: 512x1024 → 2048x4096 [AI] (5.3MB) ⚠️ SUSPECT
[23:37:44] ✓ phase1trooperbackpack1.vtf: 512x1024 → 2048x4096 [AI] (5.3MB)
[23:37:44] ✓ arc_enlisted_gear1.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:37:45] 📦 Batch 2/2 (128 files)...
[23:37:45] [GPU] [Split] Pass 1: 10 normal images (tile=1024)
[23:37:45] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[23:37:45] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[23:37:45] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[23:37:45] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[23:37:45] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[23:37:45] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[23:37:45] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[23:37:45] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[23:37:47] [GPU] R:\_batch_NORMAL/0000.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0000.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0001.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0001.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0002.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0002.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0003.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0003.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0005.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0005.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0004.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0004.png done
[23:37:47] ⚠ GPU: vkAllocateMemory failed -2
[23:37:47] [GPU] R:\_batch_NORMAL/0006.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0006.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0007.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0007.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0008.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0008.png done
[23:37:47] [GPU] R:\_batch_NORMAL/0047.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0047.png done
[23:37:53] [GPU] [Split] Pass 2: 118 tall images (tile=512, height>=1024)
[23:37:53] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[23:37:53] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[23:37:53] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[23:37:53] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[23:37:53] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[23:37:53] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[23:37:53] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[23:37:53] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[23:37:54] [GPU] R:\_batch_TALL/0009.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0009.png done
[23:37:56] [GPU] R:\_batch_TALL/0010.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0010.png done
[23:37:56] [GPU] R:\_batch_TALL/0012.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0012.png done
[23:37:57] [GPU] R:\_batch_TALL/0014.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0014.png done
[23:37:57] [GPU] R:\_batch_TALL/0011.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0011.png done
[23:37:58] [GPU] R:\_batch_TALL/0016.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0016.png done
[23:37:58] [GPU] R:\_batch_TALL/0013.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0013.png done
[23:37:59] [GPU] R:\_batch_TALL/0015.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0015.png done
[23:37:59] [GPU] R:\_batch_TALL/0018.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0018.png done
[23:38:00] [GPU] R:\_batch_TALL/0020.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0020.png done
[23:38:00] [GPU] R:\_batch_TALL/0017.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0017.png done
[23:38:01] [GPU] R:\_batch_TALL/0019.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0019.png done
[23:38:02] [GPU] R:\_batch_TALL/0022.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0022.png done
[23:38:03] [GPU] R:\_batch_TALL/0024.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0024.png done
[23:38:03] [GPU] R:\_batch_TALL/0021.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0021.png done
[23:38:04] [GPU] R:\_batch_TALL/0026.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0026.png done
[23:38:04] [GPU] R:\_batch_TALL/0023.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0023.png done
[23:38:05] [GPU] R:\_batch_TALL/0025.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0025.png done
[23:38:05] [GPU] R:\_batch_TALL/0028.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0028.png done
[23:38:06] [GPU] R:\_batch_TALL/0027.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0027.png done
[23:38:06] [GPU] R:\_batch_TALL/0030.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0030.png done
[23:38:07] [GPU] R:\_batch_TALL/0029.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0029.png done
[23:38:07] [GPU] R:\_batch_TALL/0032.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0032.png done
[23:38:09] [GPU] R:\_batch_TALL/0034.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0034.png done
[23:38:09] [GPU] R:\_batch_TALL/0031.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0031.png done
[23:38:10] [GPU] R:\_batch_TALL/0036.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0036.png done
[23:38:10] [GPU] R:\_batch_TALL/0033.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0033.png done
[23:38:11] [GPU] R:\_batch_TALL/0038.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0038.png done
[23:38:11] [GPU] R:\_batch_TALL/0035.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0035.png done
[23:38:12] [GPU] R:\_batch_TALL/0037.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0037.png done
[23:38:12] [GPU] R:\_batch_TALL/0040.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0040.png done
[23:38:13] [GPU] R:\_batch_TALL/0042.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0042.png done
[23:38:13] [GPU] R:\_batch_TALL/0039.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0039.png done
[23:38:14] [GPU] R:\_batch_TALL/0041.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0041.png done
[23:38:15] [GPU] R:\_batch_TALL/0044.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0044.png done
[23:38:16] [GPU] R:\_batch_TALL/0043.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0043.png done
[23:38:16] [GPU] R:\_batch_TALL/0046.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0046.png done
[23:38:17] [GPU] R:\_batch_TALL/0049.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0049.png done
[23:38:17] [GPU] R:\_batch_TALL/0045.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0045.png done
[23:38:18] [GPU] R:\_batch_TALL/0048.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0048.png done
[23:38:18] [GPU] R:\_batch_TALL/0051.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0051.png done
[23:38:19] [GPU] R:\_batch_TALL/0050.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0050.png done
[23:38:19] [GPU] R:\_batch_TALL/0053.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0053.png done
[23:38:20] [GPU] R:\_batch_TALL/0055.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0055.png done
[23:38:21] [GPU] R:\_batch_TALL/0052.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0052.png done
[23:38:22] [GPU] R:\_batch_TALL/0057.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0057.png done
[23:38:22] [GPU] R:\_batch_TALL/0054.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0054.png done
[23:38:23] [GPU] R:\_batch_TALL/0056.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0056.png done
[23:38:23] [GPU] R:\_batch_TALL/0059.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0059.png done
[23:38:24] [GPU] R:\_batch_TALL/0061.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0061.png done
[23:38:24] [GPU] R:\_batch_TALL/0058.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0058.png done
[23:38:25] [GPU] R:\_batch_TALL/0060.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0060.png done
[23:38:25] [GPU] R:\_batch_TALL/0063.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0063.png done
[23:38:26] [GPU] R:\_batch_TALL/0065.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0065.png done
[23:38:26] [GPU] R:\_batch_TALL/0062.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0062.png done
[23:38:27] [GPU] R:\_batch_TALL/0067.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0067.png done
[23:38:27] [GPU] R:\_batch_TALL/0064.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0064.png done
[23:38:29] [GPU] R:\_batch_TALL/0066.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0066.png done
[23:38:29] [GPU] R:\_batch_TALL/0069.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0069.png done
[23:38:30] [GPU] R:\_batch_TALL/0068.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0068.png done
[23:38:30] [GPU] R:\_batch_TALL/0071.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0071.png done
[23:38:31] [GPU] R:\_batch_TALL/0073.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0073.png done
[23:38:31] [GPU] R:\_batch_TALL/0070.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0070.png done
[23:38:32] [GPU] R:\_batch_TALL/0075.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0075.png done
[23:38:32] [GPU] R:\_batch_TALL/0072.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0072.png done
[23:38:33] [GPU] R:\_batch_TALL/0077.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0077.png done
[23:38:33] [GPU] R:\_batch_TALL/0074.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0074.png done
[23:38:34] [GPU] R:\_batch_TALL/0079.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0079.png done
[23:38:34] [GPU] R:\_batch_TALL/0076.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0076.png done
[23:38:36] [GPU] R:\_batch_TALL/0078.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0078.png done
[23:38:36] [GPU] R:\_batch_TALL/0081.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0081.png done
[23:38:37] [GPU] R:\_batch_TALL/0080.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0080.png done
[23:38:37] [GPU] R:\_batch_TALL/0083.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0083.png done
[23:38:38] [GPU] R:\_batch_TALL/0082.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0082.png done
[23:38:38] [GPU] R:\_batch_TALL/0085.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0085.png done
[23:38:39] [GPU] R:\_batch_TALL/0084.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0084.png done
[23:38:39] [GPU] R:\_batch_TALL/0087.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0087.png done
[23:38:40] [GPU] R:\_batch_TALL/0086.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0086.png done
[23:38:40] [GPU] R:\_batch_TALL/0089.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0089.png done
[23:38:42] [GPU] R:\_batch_TALL/0091.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0091.png done
[23:38:42] [GPU] R:\_batch_TALL/0088.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0088.png done
[23:38:43] [GPU] R:\_batch_TALL/0093.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0093.png done
[23:38:43] [GPU] R:\_batch_TALL/0090.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0090.png done
[23:38:44] [GPU] R:\_batch_TALL/0095.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0095.png done
[23:38:44] [GPU] R:\_batch_TALL/0092.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0092.png done
[23:38:45] [GPU] R:\_batch_TALL/0094.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0094.png done
[23:38:45] [GPU] R:\_batch_TALL/0097.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0097.png done
[23:38:46] [GPU] R:\_batch_TALL/0096.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0096.png done
[23:38:46] [GPU] R:\_batch_TALL/0099.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0099.png done
[23:38:47] [GPU] R:\_batch_TALL/0101.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0101.png done
[23:38:47] [GPU] R:\_batch_TALL/0098.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0098.png done
[23:38:48] [GPU] R:\_batch_TALL/0103.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0103.png done
[23:38:49] [GPU] R:\_batch_TALL/0100.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0100.png done
[23:38:49] [GPU] R:\_batch_TALL/0102.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0102.png done
[23:38:50] [GPU] R:\_batch_TALL/0105.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0105.png done
[23:38:50] [GPU] R:\_batch_TALL/0104.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0104.png done
[23:38:51] [GPU] R:\_batch_TALL/0107.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0107.png done
[23:38:52] [GPU] R:\_batch_TALL/0106.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0106.png done
[23:38:52] [GPU] R:\_batch_TALL/0109.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0109.png done
[23:38:53] [GPU] R:\_batch_TALL/0108.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0108.png done
[23:38:53] [GPU] R:\_batch_TALL/0111.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0111.png done
[23:38:54] [GPU] R:\_batch_TALL/0113.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0113.png done
[23:38:54] [GPU] R:\_batch_TALL/0110.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0110.png done
[23:38:56] [GPU] R:\_batch_TALL/0115.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0115.png done
[23:38:56] [GPU] R:\_batch_TALL/0112.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0112.png done
[23:38:57] [GPU] R:\_batch_TALL/0114.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0114.png done
[23:38:57] [GPU] R:\_batch_TALL/0117.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0117.png done
[23:38:58] [GPU] R:\_batch_TALL/0116.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0116.png done
[23:38:58] [GPU] R:\_batch_TALL/0119.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0119.png done
[23:38:59] [GPU] R:\_batch_TALL/0118.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0118.png done
[23:38:59] [GPU] R:\_batch_TALL/0121.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0121.png done
[23:39:00] [GPU] R:\_batch_TALL/0123.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0123.png done
[23:39:00] [GPU] R:\_batch_TALL/0120.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0120.png done
[23:39:01] [GPU] R:\_batch_TALL/0125.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0125.png done
[23:39:02] [GPU] R:\_batch_TALL/0122.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0122.png done
[23:39:03] [GPU] R:\_batch_TALL/0124.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0124.png done
[23:39:03] [GPU] R:\_batch_TALL/0127.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0127.png done
[23:39:03] [GPU] R:\_batch_TALL/0126.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0126.png done
[23:39:14] ⚠ GPU batch 2: 5 corrupted outputs detected — re-processing with safe settings...
[23:39:16] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  queueC=2[8]  queueT=1[2]
[23:39:16] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/1
[23:39:16] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  subgroup=32(32~32)  ops=1/1/1/1/1/1/1/1/1/1
[23:39:16] [GPU] [0 NVIDIA GeForce RTX 4080 SUPER]  fp16-cm=16x16x16/16x8x16/16x8x8  int8-cm=16x16x32/16x8x32  bf16-cm=16x16x16  fp8-cm=16x16x32
[23:39:16] [GPU] [1 AMD Radeon(TM) Graphics]  queueC=1[2]  queueT=2[1]
[23:39:16] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-p/s/u/a=1/1/1/1  int8-p/s/u/a=1/1/1/1  bf16-p/s=1/0
[23:39:16] [GPU] [1 AMD Radeon(TM) Graphics]  subgroup=64(32~64)  ops=1/1/1/1/1/1/1/1/0/0
[23:39:16] [GPU] [1 AMD Radeon(TM) Graphics]  fp16-cm=0  int8-cm=0  bf16-cm=0  fp8-cm=0
[23:39:18] [GPU] R:\vtf_batch_2_1771371296\safe_input/0003.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0003.png done
[23:39:18] [GPU] R:\vtf_batch_2_1771371296\safe_input/0008.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0008.png done
[23:39:18] [GPU] R:\vtf_batch_2_1771371296\safe_input/0009.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0009.png done
[23:39:18] [GPU] R:\vtf_batch_2_1771371296\safe_input/0047.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0047.png done
[23:39:19] [GPU] R:\vtf_batch_2_1771371296\safe_input/0101.bmp -> G:\_vtf_scratch\vtf_out_2_1771371465\output/0101.png done
[23:39:20] ✓ GPU batch 2: 5 files re-processed with safe settings
[23:39:25] ✓ p15_helm.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:25] ✓ arc_enlisted_helmet.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:25] ✓ helmet2.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:25] ⚠ pauldron2.vtf: 512x512 → 4096x4096 [AI] (21.3MB) ⚠️ FLAT
[23:39:27] ✓ phase2helmet2.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:27] ✓ innie_scarf.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:27] ✓ cape.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:27] ✓ helm.vtf: 512x512 → 4096x4096 [AI] (21.3MB)
[23:39:27] ✓ tex_0010_0.vtf: 1024x512 → 4096x2048 [AI] (10.7MB)
[23:39:27] ⚠ phase2armorsep.vtf: 512x1024 → 2048x4096 [AI] (10.7MB) ⚠️ FLAT
[23:39:34] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:35] ✓ enlisted3.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:35] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:38] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:38] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:38] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:38] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:38] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:48] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:49] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:52] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:52] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:57] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:58] ✓ officer.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:39:58] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:02] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:02] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:02] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:02] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:02] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:04] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:11] ✓ enlisted2.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:11] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:11] ✓ officer.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:11] ✓ officer.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:11] ✓ phase2armorsep.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:13] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:13] ✓ officer.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:18] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:18] ✓ clonehead.vtf: 1024x512 → 4096x2048 [AI] (10.7MB)
[23:40:18] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:19] ✓ enlisted1.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:20] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:27] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:34] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:34] ✓ enlisted.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:38] ✓ enlisted3.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
[23:40:38] ✓ 2abhelm.vtf: 1024x1024 → 4096x4096 [AI] (10.7MB)
